kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,201,14.6489572,-90.4780668,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,202,14.6493179,-90.477859,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,203,14.6494282,-90.4778376,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,204,14.6496546,-90.4779006,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,205,14.6497846,-90.4779697,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,206,14.6501065,-90.478027,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,207,14.6505245,-90.4780039,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,208,14.6510591,-90.477977,ATLÁNTIDA,IDA
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,209,14.6516715,-90.4779421,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,210,14.6517708,-90.4779073,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,211,14.6520776,-90.4777544,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,212,14.6521266,-90.4777477,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,213,14.6521926,-90.4777564,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,214,14.6524506,-90.4778791,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,215,14.6525275,-90.4779066,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,216,14.6526304,-90.4779099,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,217,14.6527964,-90.4778989,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,218,14.6531066,-90.4778797,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,219,14.6535503,-90.4778683,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,220,14.6536836,-90.4778706,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,221,14.6537365,-90.4778635,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,222,14.6538058,-90.4778493,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,223,14.6539342,-90.477802,,
